"StoreId","Name","Latitude","Longitude","Address","Street","City","State","Zip_Code","County","Phone","Open Hours","Url","Provider","Updated Date","Country","Stock Ticker"
"6703","Sarasota","27.3377","-82.541","1451 1St Street Sarasota FL 34236","1451 1St Street","Sarasota","FL","34236","Sarasota","941-316-4700","8:00 am to 9:00 pm. Monday - Saturday, 9:00 am - 9:00 pm Sunday","https://www.wholefoodsmarket.com/stores/sarasota","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6470","Bedford","42.4909","-71.273","170 Great Rd Bedford MA 01730","170 Great Rd","Bedford","MA","01730","Middlesex","781-275-8264","8:00am - 9:00pm seven days a week","https://www.wholefoodsmarket.com/stores/bedford","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"3905746","Chambers Bay","47.2271","-122.536","3515 Bridgeport Way West University Place WA 98466","3515 Bridgeport Way West","University Place","WA","98466","Pierce","253-534-4500","8:00 am to 9:00 pm. Seven days a week.","https://www.wholefoodsmarket.com/stores/chambersbay","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6488","Baton Rouge","30.4323","-91.1112","7529 Corporate Blvd Baton Rouge LA 70809","7529 Corporate Blvd","Baton Rouge","LA","70809","East Baton Rouge Parish","225-218-0452","8:00 am to 10:00 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/batonrouge","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6674","Pearl District Portland","45.5234","-122.684","1210 Nw Couch St Portland OR 97209","1210 Nw Couch St","Portland","OR","97209","Multnomah","503-525-4343","8:00am - 9:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/pearl","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6740","Tanasbourne","45.5338","-122.877","19440 Nw Cornell Rd. Hillsboro OR 97124","19440 Nw Cornell Rd.","Hillsboro","OR","97124","Washington","503-645-9200","8:00 am to 9:00 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/Tanasbourne","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"3571721","Olathe","38.9115","-94.7565","14615 W. 119Th Street Olathe KS 66062","14615 W. 119Th Street","Olathe","KS","66062","Johnson","913-764-5656","8:00am - 9:00pm seven days a week","https://www.wholefoodsmarket.com/stores/olathe","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"5708896","Cottonwood Heights","40.6257","-111.834","6930 S. Highland Drive Cottonwood Heights UT 84121","6930 S. Highland Drive","Cottonwood Heights","UT","84121","Salt Lake","801-733-9455","8:00 am to 10:00 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/highlanddrive","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"5708906","Huntington Beach","33.7312","-117.991","7881 Edinger Ave Suite 150 Huntington Beach CA 92647","7881 Edinger Ave Suite 150","Huntington Beach","CA","92647","Orange","657-200-4200","7:00am - 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/huntingtonbeach","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6522","Charles River Plaza","42.362","-71.0655","181 Cambridge St Boston MA 02114","181 Cambridge St","Boston","MA","02114","Suffolk","617-723-0004","7:00am - 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/charlesriver","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6695","Redmond","47.6662","-122.102","17991 Ne Redmond Way Redmond WA 98052","17991 Ne Redmond Way","Redmond","WA","98052","King","425-881-2600","8:00am - 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/redmond","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6465","Asheville","35.6019","-82.5547","70 Merrimon Ave Asheville NC 28801","70 Merrimon Ave","Asheville","NC","28801","Buncombe","828-254-5440","7:00 am to 10 pm, Seven days a week","https://www.wholefoodsmarket.com/stores/asheville","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6629","Monterey","36.5834","-121.9","800 Del Monte Center Monterey CA 93940","800 Del Monte Center","Monterey","CA","93940","Monterey","831-333-1600","7:00 AM - 9:00 PM Every Day","https://www.wholefoodsmarket.com/stores/Monterey","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6638","Novato","38.1059","-122.566","790 De Long Avenue Novato CA 94945","790 De Long Avenue","Novato","CA","94945","Marin","415-878-0455","8:00 AM - 9:00 PM Every Day","https://www.wholefoodsmarket.com/stores/novato","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6573","Highland Park","32.8205","-96.8144","4100 Lomo Alto Dr Highland Park TX 75219","4100 Lomo Alto Dr","Highland Park","TX","75219","Dallas","214-520-7993","7:00am - 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/highlandpark","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6761","West Bloomfield","42.5293","-83.3632","7350 Orchard Lake Road West Bloomfield MI 48322","7350 Orchard Lake Road","West Bloomfield","MI","48322","Oakland","248-538-4600","8:00 am to 10:00 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/westbloomfield","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"3973526","Schererville","41.5192","-87.4705","199 Us Hwy 41 Schererville IN 46375","199 Us Hwy 41","Schererville","IN","46375","Lake","219-864-5400","8:00 am to 10:00 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/schererville","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6567","Hingham","42.1777","-70.9096","94 Derby Street Hingham MA 02043","94 Derby Street","Hingham","MA","02043","Plymouth","781-741-8050","8:00 am to 10:00 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/hingham","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"5661551","Harlem","40.8076","-73.9462","100 W 125Th St. New York NY 10027","100 W 125Th St.","New York","NY","10027","New York","212-678-1940","8:00 am to 11:00 pm Seven days a week.","https://www.wholefoodsmarket.com/stores/harlem","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6539","Fremont - Oregon","45.5488","-122.651","3535 Ne 15Th Ave. Portland OR 97212","3535 Ne 15Th Ave.","Portland","OR","97212","Multnomah","503-288-3414","8:00am - 9:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/Fremont","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"70051","Virginia Beach","36.8509","-76.0282","1800 Laskin Road Virginia Beach VA 23454","1800 Laskin Road","Virginia Beach","VA","23454","Virginia Beach city","757-422-0444","7:00am - 9:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/virginiabeach","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6529","Deerfield","42.1663","-87.8481","760 Waukegan Rd Deerfield IL 60015","760 Waukegan Rd","Deerfield","IL","60015","Lake","847-444-1900","8:00am - 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/deerfield","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6677","Pittsburgh","40.4585","-79.929","5880 Centre Ave. Pittsburgh PA 15206","5880 Centre Ave.","Pittsburgh","PA","15206","Allegheny","412-441-7960","8:00am to 10:00pm. Seven days a week","https://www.wholefoodsmarket.com/stores/pittsburgh","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"12584","Wilmington","34.2136","-77.9008","3804 Oleander Drive Wilmington NC 28403","3804 Oleander Drive","Wilmington","NC","28403","New Hanover","910-777-2499","Hours due to inclement Weather: 9/4/19 8am-7pm, 9/5 Closed, Regular Hours: 8:00 a.m. to 10:00 p.m. Seven days a week.","https://www.wholefoodsmarket.com/stores/Wilmington","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"4036226","Bellingham Lakeway","48.7436","-122.461","1030 Lakeway Drive Bellingham WA 98229","1030 Lakeway Drive","Bellingham","WA","98229","Whatcom","360-714-6820","8:00 am to 9:00 pm. Seven days a week.","https://www.wholefoodsmarket.com/stores/bellinghamlakeway","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6742","Tenleytown","38.9491","-77.0792","4530 40Th St Nw Tenley Circle Washington DC 20016","4530 40Th St Nw Tenley Circle","Washington","DC","20016","District of Columbia","202-237-5800","8:00am to 10:00pm. Seven days a week.","https://www.wholefoodsmarket.com/stores/Tenley","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6634","Northbrook","42.1065","-87.8007","840 Willow Road Northbrook IL 60062","840 Willow Road","Northbrook","IL","60062","Cook","847-205-5353","8:00am - 9:00pm seven days a week","https://www.wholefoodsmarket.com/stores/northbrook","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"5708926","Pearl","40.0239","-105.256","2905 Pearl St Boulder CO 80301","2905 Pearl St","Boulder","CO","80301","Boulder","303-545-6611","7:00am - 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/boulder","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"5712736","Toledo","41.6829","-83.6213","3420 Secor Road Toledo OH 43606","3420 Secor Road","Toledo","OH","43606","Lucas","","8am to 9pm Seven days a week.","https://www.wholefoodsmarket.com/stores/toledo","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6659","Petaluma","38.2413","-122.635","621 E. Washington St Petaluma CA 94952","621 E. Washington St","Petaluma","CA","94952","Sonoma","707-762-9352","8:00 AM - 9:00 PM Every Day","https://www.wholefoodsmarket.com/stores/petaluma","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"3961576","Clark","40.6318","-74.3051","1255 Raritan Road Unit 150 Clark NJ 07066","1255 Raritan Road Unit 150","Clark","NJ","07066","Union","732-381-1010","8:00am to 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/clark","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6482","Bridgeport","45.3945","-122.752","7380 Sw Bridgeport Rd. Tigard OR 97224","7380 Sw Bridgeport Rd.","Tigard","OR","97224","Washington","503-639-6500","Open Daily, 8am-9pm; Allegro Coffee Bar, 8am-6pm; Juicery, 8am-6pm; Butcher's Brother, 11am-8pm.","https://www.wholefoodsmarket.com/stores/tigard","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"178686","Hennepin","44.9828","-93.2695","222 Hennepin Avenue Minneapolis MN 55401","222 Hennepin Avenue","Minneapolis","MN","55401","Hennepin","612-313-7100","7am - 10pm Seven days a week.","https://www.wholefoodsmarket.com/stores/hennepin","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6781","Washington Park","39.696","-104.98","1111 S. Washington Street Denver CO 80210","1111 S. Washington Street","Denver","CO","80210","Denver","303-733-6201","7:00am - 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/washingtonpark","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"212556","Danbury","41.3778","-73.4757","5C Sugar Hollow Road Danbury CT 06810","5C Sugar Hollow Road","Danbury","CT","06810","Fairfield","203-730-0599","8:00 am to 10:00 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/danbury","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6499","Coral Gables","25.7065","-80.2853","6701 Red Road Coral Gables FL 33143","6701 Red Road","Coral Gables","FL","33143","Miami-Dade","305-421-9421","8:00 am to 10:00 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/coralgables","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"1312141","Lake Norman","35.444","-80.8718","9129 Sam Furr Rd. Huntersville NC 28078","9129 Sam Furr Rd.","Huntersville","NC","28078","Mecklenburg","704-765-3735","8:00 a.m. to 10:00 p.m. Seven days a week.","https://www.wholefoodsmarket.com/stores/lakenorman","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"7755","Wexford","40.6123","-80.0544","10576 Perry Highway Wexford PA 15090","10576 Perry Highway","Wexford","PA","15090","Allegheny","724-940-6100","8:00am - 9:00pm seven days a week","https://www.wholefoodsmarket.com/stores/wexford","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"5713461","Tyson'S Corner","38.9246","-77.2335","1635 Boro Place Mclean VA 22102","1635 Boro Place","Mclean","VA","22102","Fairfax","571-634-3610","7:00 a.m. to 10:00 p.m. Seven days a week.","https://www.wholefoodsmarket.com/stores/tysonscorner","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"5613341","365 Akron","41.111","-81.5714","1745 W. Market Street Akron OH 44313","1745 W. Market Street","Akron","OH","44313","Summit","330-615-2100","8:00 a.m. to 9:00 p.m. Seven days a week.","https://www.wholefoodsmarket.com/stores/akron","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6725","San Rafael","37.9713","-122.517","340 Third St San Rafael CA 94901","340 Third St","San Rafael","CA","94901","Marin","415-451-6333","7:00 AM - 10:00 PM Every Day","https://www.wholefoodsmarket.com/stores/sanrafael","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6550","Fairview","33.1321","-96.6511","Fairview Town Center Fairview TX 75069","Fairview Town Center","Fairview","TX","75069","Collin","972-549-4090","7:30am to 10:00 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/fairview","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"5682581","Dadeland","25.6733","-80.3235","7930 Sw 104 Street Miami FL 33156","7930 Sw 104 Street","Miami","FL","33156","Miami-Dade","305-969-5800","8:00 am to 10:00 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/dadeland","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6596","Los Altos","37.3989","-122.111","4800 El Camino Real Los Altos CA 94022","4800 El Camino Real","Los Altos","CA","94022","Santa Clara","650-559-0300","8:00 AM - 10:00 PM Every Day","https://www.wholefoodsmarket.com/stores/losaltos","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"5643846","Waverly","35.0533","-80.7673","7221 Waverly Walk Ave. Charlotte NC 28277","7221 Waverly Walk Ave.","Charlotte","NC","28277","Mecklenburg","704-949-1860","8:00 a.m. to 10:00 p.m. Seven days a week.","https://www.wholefoodsmarket.com/stores/waverly","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6542","Framingham","42.2985","-71.421","575 Worcester Rd Framingham MA 01701","575 Worcester Rd","Framingham","MA","01701","Middlesex","508-628-9525","7:00am - 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/framingham","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"85","Galleria","38.6271","-90.3479","1601 S. Brentwood Blvd Saint Louis MO 63144","1601 S. Brentwood Blvd","Saint Louis","MO","63144","St. Louis","314-968-7744","8:00am - 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/st-louis","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"5713486","Tempe","33.4224","-111.943","750 S Ash Ave Ste 101 Tempe AZ 85281","750 S Ash Ave Ste 101","Tempe","AZ","85281","Maricopa","480-456-1400","7:00 a.m. to 10:00 p.m. Seven days a week.","https://www.wholefoodsmarket.com/stores/tempenew","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"5631756","Newark","40.74","-74.17","633 Broad Street Newark NJ 07102","633 Broad Street","Newark","NJ","07102","Essex","973-755-5080","8:00am - 9:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/newark","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"484791","Ambassador Caffery","30.1611","-92.0517","4247 Ambassador Caffery Parkway Lafayette LA 70508","4247 Ambassador Caffery Parkway","Lafayette","LA","70508","Lafayette Parish","337-314-9653","8:00am - 9:00pm seven days a week","https://www.wholefoodsmarket.com/stores/ambassadorcaffery","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"5708901","Highlands Ranch","39.5454","-104.943","9366 S. Colorado Blvd. Highlands Ranch CO 80126","9366 S. Colorado Blvd.","Highlands Ranch","CO","80126","Douglas","303-470-6003","8:00am - 9:00pm seven days a week.","https://www.wholefoodsmarket.com/stores/highlandsranch","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6763","Greenville","34.8256","-82.301","1140 Woodruff Road Greenville SC 29607","1140 Woodruff Road","Greenville","SC","29607","Greenville","864-335-2300","7:00am-10:00pm seven days a week","https://www.wholefoodsmarket.com/stores/greenville","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6663","Park Lane","32.8716","-96.7657","8190 Park Lane, Suite 351 Dallas TX 75231","8190 Park Lane, Suite 351","Dallas","TX","75231","Dallas","214-342-4850","7:00am - 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/parklane","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6704","South Beach","25.7811","-80.1414","1020 Alton Road Miami Beach FL 33139","1020 Alton Road","Miami Beach","FL","33139","Miami-Dade","305-938-2800","8:00 a.m. to 11:00 p.m. Seven days a week","https://www.wholefoodsmarket.com/stores/southbeach","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6507","Charlottesville","38.0598","-78.4891","1797 Hydraulic Road Charlottesville VA 22901","1797 Hydraulic Road","Charlottesville","VA","22901","Albemarle","434-973-4900","7:00am - 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/charlottesville","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6607","Lynnwood","47.8199","-122.272","2800 196Th St. Sw Lynnwood WA 98036","2800 196Th St. Sw","Lynnwood","WA","98036","Snohomish","425-775-1320","8:00am - 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/lynnwood","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"3247326","Depaul","41.9252","-87.6534","959 West Fullerton Avenue Chicago IL 60614","959 West Fullerton Avenue","Chicago","IL","60614","Cook","773-868-5200","8:00 a.m. to 10:00 p.m. seven days a week","https://www.wholefoodsmarket.com/stores/depaul","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"58961","Detroit","42.3484","-83.0566","115 Mack Ave. Detroit MI 48201","115 Mack Ave.","Detroit","MI","48201","Wayne","313-576-5300","8:00 am to 10:00 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/detroit","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"126881","Kildeer","42.1596","-88.044","20281 N Rand Road Kildeer IL 60074","20281 N Rand Road","Kildeer","IL","60074","Cook","847-726-4601","8:00 am to 10:00 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/Kildeer","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"321081","Park Ridge","42.011","-87.825","225 W. Touhy Ave Park Ridge IL 60068","225 W. Touhy Ave","Park Ridge","IL","60068","Cook","847-292-7100","8:00 am to 10:00 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/parkridge","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"5603976","Eugene","44.0503","-123.088","353 E Broadway Eugene OR 97401","353 E Broadway","Eugene","OR","97401","Lane","541-434-8820","8:00am - 9:00pm Seven days a week.","https://www.wholefoodsmarket.com/stores/eugene","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"5708916","Laguna Beach","33.5439","-117.784","283 Broadway St. Laguna Beach CA 92651","283 Broadway St.","Laguna Beach","CA","92651","Orange","949-376-7888","7:00am - 9:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/lagunabeach","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6478","Blossom Hill","37.2492","-121.877","1146 Blossom Hill Road San Jose CA 95118","1146 Blossom Hill Road","San Jose","CA","95118","Santa Clara","408-266-3700","8:00 AM - 10:00 PM Every Day","https://www.wholefoodsmarket.com/stores/BlossomHill","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6591","Honolulu (Kahala Mall)","21.2771","-157.786","4211 Wai'Alae Avenue Honolulu HI 96816","4211 Wai'Alae Avenue","Honolulu","HI","96816","Honolulu","808-738-0820","7:00am - 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/Honolulu","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"1627741","San Jose - On The Alameda","37.3321","-121.905","777 The Alameda San Jose CA 95126","777 The Alameda","San Jose","CA","95126","Santa Clara","408-207-1126","8:00 AM - 10:00 PM Every Day","https://www.wholefoodsmarket.com/stores/sanjose","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"3973026","Willowbrook","41.773","-87.9494","6300 S. Robert Kingery Highway Willowbrook IL 60527","6300 S. Robert Kingery Highway","Willowbrook","IL","60527","DuPage","630-655-5000","8:00 a.m. to 10:00 p.m. Seven days a week.","https://www.wholefoodsmarket.com/stores/willowbrookkingery","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6516","Coddingtown","38.4579","-122.731","390 Coddingtown Mall Santa Rosa CA 95401","390 Coddingtown Mall","Santa Rosa","CA","95401","Sonoma","707-542-7411","8:00 AM to 10:00 PM Every Day","https://www.wholefoodsmarket.com/stores/coddingtown","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6560","Foggy Bottom","38.9011","-77.0491","2201 I Street Nw Washington DC 20037","2201 I Street Nw","Washington","DC","20037","District of Columbia","202-296-1660","7:00am - 11:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/foggybottom","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"4008811","Englewood","41.7807","-87.6465","832 W 63Rd Street Chicago IL 60621","832 W 63Rd Street","Chicago","IL","60621","Cook","773-896-9800","8:00am - 8:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/englewood","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6606","Lamar","30.2705","-97.7532","525 N Lamar Blvd. Austin TX 78703","525 N Lamar Blvd.","Austin","TX","78703","Travis","512-542-2200","7:00am - 10:00pm Seven days a week.","https://www.wholefoodsmarket.com/stores/lamar","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6770","West Los Angeles","34.0226","-118.438","11666 National Blvd Los Angeles CA 90064","11666 National Blvd","Los Angeles","CA","90064","Los Angeles","310-996-8840","7:00 am to 10:00 pm. Seven days a week.","https://www.wholefoodsmarket.com/stores/westlosangeles","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"5705236","Newtown","39.988","-75.4038","3737 West Chester Pike Newtown Square PA 19073","3737 West Chester Pike","Newtown Square","PA","19073","Delaware","610-848-7200","7:00am - 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/newtown","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6576","Hollywood","45.5369","-122.619","4301 Ne Sandy Blvd. Portland OR 97213","4301 Ne Sandy Blvd.","Portland","OR","97213","Multnomah","503-284-2644","8:00am - 9:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/sandy","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6535","Downtown Evanston","42.0475","-87.6795","1640 Chicago Ave Evanston IL 60201","1640 Chicago Ave","Evanston","IL","60201","Cook","847-733-1600","8:00 am to 10:00 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/evanston","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"418296","Poplar Avenue","35.1134","-89.8941","5014 Poplar Avenue Memphis TN 38117","5014 Poplar Avenue","Memphis","TN","38117","Shelby","901-969-4368","7:00 am-10:00 pm Monday - Sunday","https://www.wholefoodsmarket.com/stores/poplaravenue","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"3642086","Knoxville","35.933","-84.0155","6730 Papermill Drive Knoxville TN 37919","6730 Papermill Drive","Knoxville","TN","37919","Knox","865-291-6400","8:00am - 9:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/knoxville","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"5709681","Midtown Atlanta","33.7862","-84.3885","22 14Th Street Nw Atlanta GA 30309","22 14Th Street Nw","Atlanta","GA","30309","Fulton","470-552-4201","7:00am - 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/midtownatlanta","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"4128661","Mandeville","30.473","-90.0864","3450 Highway 190 Mandeville LA 70471","3450 Highway 190","Mandeville","LA","70471","St. Tammany Parish","985-231-3328","8:00am - 9:00pm seven days a week","https://www.wholefoodsmarket.com/stores/mandeville","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"109676","Mishawaka","41.699","-86.1856","4230 Grape Road Mishawaka IN 46545","4230 Grape Road","Mishawaka","IN","46545","St. Joseph","574-247-5800","8:00am - 9:00pm seven days a week","https://www.wholefoodsmarket.com/stores/Mishawaka","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"4008056","Irvine","33.6463","-117.744","8525 Irvine Center Drive Irvine CA 92618","8525 Irvine Center Drive","Irvine","CA","92618","Orange","949-777-8500","7:00 a.m. - 10:00 p.m. Seven days a week","https://www.wholefoodsmarket.com/stores/irvine","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6757","Veterans","30.002","-90.159","3420 Veterans Memorial Blvd Metairie LA 70002","3420 Veterans Memorial Blvd","Metairie","LA","70002","Jefferson Parish","504-888-8225","8:00 am to 10:00 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/VETS","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6778","Westport","41.1281","-73.3801","399 Post Road West Westport CT 06880","399 Post Road West","Westport","CT","06880","Fairfield","203-227-6858","8:00 am to 10:00 pm Seven days a week","https://www.wholefoodsmarket.com/stores/westport","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6759","Walnut Creek","37.8927","-122.055","1333 Newell Ave Walnut Creek CA 94596","1333 Newell Ave","Walnut Creek","CA","94596","Contra Costa","925-274-9700","8:00 AM - 10:00 PM Every Day","https://www.wholefoodsmarket.com/stores/walnutcreek","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6690","Ridgewood","40.9784","-74.1225","44 Godwin Ave Ridgewood NJ 07450","44 Godwin Ave","Ridgewood","NJ","07450","Bergen","201-670-0383","8:00 am to 10:00 pm. Seven days a week.","https://www.wholefoodsmarket.com/stores/ridgewood","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6670","Pikes Peak","38.942","-104.797","7635 North Academy Blvd Colorado Springs CO 80920","7635 North Academy Blvd","Colorado Springs","CO","80920","El Paso","719-531-9999","8:00am-9:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/ppk","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"303291","Port Chester","40.9924","-73.6754","575 Boston Post Road Port Chester NY 10573","575 Boston Post Road","Port Chester","NY","10573","Westchester","914-708-1985","8:00 am - 10:00 pm Seven days a week.","https://www.wholefoodsmarket.com/stores/portchester","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6549","Fort Lauderdale","26.1535","-80.1178","2000 N Federal Hwy Fort Lauderdale FL 33305","2000 N Federal Hwy","Fort Lauderdale","FL","33305","Broward","954-398-2000","8:00 am to 10:00 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/fortlauderdale","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6582","Jamboree","33.6964","-117.826","2847 Park Avenue Tustin CA 92782","2847 Park Avenue","Tustin","CA","92782","Orange","714-566-7650","7:00am - 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/Tustin","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"327486","Frisco","39.5887","-106.1","261 Lusher Court Frisco CO 80443","261 Lusher Court","Frisco","CO","80443","Summit","970-668-9400","8:00am - 9:00pm seven days a week","https://www.wholefoodsmarket.com/stores/frisco","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
